AppID,primary genre
982990,Action 
1052210,Adventure 
1088830,Simulation 
1584980,RPG 
1660490,Indie 
1177820,Casual 
1423720,Action 
820240,Indie 
568310,Early Access 
1714760,Strategy 
426290,Adventure 
1368960,Simulation 
1681520,Adventure 
1509810,Adventure 
1109080,Action 
17330,Action 
1406000,Action 
923630,Action 
1602810,Simulation 
1783900,Adventure 
1360500,Indie 
857020,Action 
1425070,Adventure 
1590570,RPG 
982670,Indie 
370940,Action 
1246870,RPG 
1084910,Action 
802730,Indie 
574910,Action 
529180,Adventure 
1571120,Action 
432720,Action 
254080,Strategy 
1695200,RPG 
1268000,Casual 
70400,RPG 
1728680,Adventure 
1396380,Action 
875760,Action 
917200,Strategy 
355250,Action 
668360,Adventure 
1135070,Indie 
1045130,Adventure 
378090,Action 
1175690,Action 
1547170,Massively Multiplayer 
1684210,Indie 
905090,Action 
893620,Adventure 
1785280,Indie 
1064150,Indie 
1417420,Indie 
678950,Action 
935540,Indie 
942510,Adventure 
1590080,Indie 
830500,Indie 
1284360,Indie 
1559740,Casual 
2025550,Simulation 
227400,Massively Multiplayer 
1701580,Indie 
985890,Action 
1273380,Simulation 
597190,Casual 
390880,RPG 
1728500,Indie 
531530,Indie 
1241370,Indie 
682470,Action 
764740,Casual 
1329630,Strategy 
994500,Indie 
289650,Action 
1926470,Adventure 
787730,Adventure 
1030380,Sports 
646430,Action 
1828090,Adventure 
1640710,Indie 
1361510,Indie 
32770,Action 
353340,Action 
1303140,Action 
649820,Indie 
523670,Adventure 
1094290,Indie 
536800,Action 
679230,Casual 
938200,Racing 
312630,Strategy 
1489000,Indie 
1521930,Indie 
934590,Action 
622620,Adventure 
613010,Adventure 
1445110,Indie 
440450,Early Access 
959890,RPG 
601420,Adventure 
1051890,Action 
878970,Indie 
1069220,Strategy 
1794020,Indie 
389710,Casual 
298160,Free to Play 
1969080,Casual 
1919700,Action 
1635590,Adventure 
1431570,Indie 
317410,Indie 
1693260,Indie 
360680,Adventure 
1678950,Strategy 
1692570,RPG 
628700,Indie 
659540,Simulation 
1199910,Adventure 
342550,Indie 
1777750,Adventure 
730690,Indie 
925070,Adventure 
1893310,Action 
1284800,Indie 
1901970,Indie 
2018270,Indie 
1727600,Casual 
777820,Action 
432210,Indie 
1357550,Simulation 
396730,Casual 
1547260,Indie 
1123460,Early Access 
1822130,Action 
1160330,Action 
1918550,Indie 
1513690,Indie 
1202790,Adventure 
1480540,Indie 
1233690,RPG 
518800,Action 
999430,Casual 
4460,Simulation 
554140,Simulation 
665630,Action 
728440,Indie 
604550,Adventure 
1909020,Simulation 
1241160,Simulation 
1103510,Action 
708970,Indie 
1273750,Adventure 
444270,Indie 
790300,Indie 
1728460,Adventure 
896350,Indie 
1176170,Action 
1407420,Adventure 
724520,RPG 
1113000,RPG 
1233380,Simulation 
1122770,Indie 
389870,RPG 
1884390,Casual 
1372940,Casual 
1411940,Adventure 
845630,Simulation 
1061790,Casual 
527100,Simulation 
489560,Massively Multiplayer 
904930,Indie 
504660,RPG 
296470,Indie 
1564980,Action 
1539040,Strategy 
1029730,Sports 
802920,Indie 
1991590,Action 
1284290,Indie 
1632030,Action 
1211700,Action 
1646470,Simulation 
1384490,Indie 
323700,Indie 
1283070,Simulation 
50940,Unknown Genre 
1983280,Casual 
643830,Action 
546210,Action 
1375780,Action 
385730,Sports 
1882670,Casual 
864590,Action 
410130,Adventure 
453770,Casual 
1392140,Action 
321890,RPG 
811070,Indie 
615730,Adventure 
1710520,Indie 
1743820,Indie 
321980,Adventure 
910430,Action 
921390,RPG 
1968240,Indie 
390920,Strategy 
385060,Indie 
603550,Casual 
1412120,Casual 
774261,Indie 
1157300,Action 
315860,RPG 
1685850,Indie 
208520,Strategy 
686570,Casual 
910770,RPG 
1412660,Indie 
860340,Casual 
13600,Action 
273800,Simulation 
591360,Free to Play 
1113880,Action 
1491530,Strategy 
1368910,Action 
1100920,Action 
254300,RPG 
393290,Racing 
1841230,Action 
1466680,Simulation 
1933800,Action 
1877060,Indie 
513240,Racing 
681540,Indie 
792400,Strategy 
1907290,Strategy 
1446880,Action 
502910,Action 
38210,Unknown Genre 
1807370,Indie 
1104830,Casual 
1531790,Adventure 
1079320,RPG 
1092060,Casual 
1546770,Strategy 
2050450,Action 
526450,Strategy 
1759580,Indie 
546610,Racing 
610110,Adventure 
706280,Indie 
300550,Adventure 
335090,Indie 
201510,Racing 
200710,RPG 
1157960,Sports 
1558750,Strategy 
1369570,Simulation 
1519020,Indie 
898290,Indie 
888310,Indie 
897450,Adventure 
453090,Simulation 
573040,Casual 
1497240,Casual 
766910,Casual 
1449320,Adventure 
370800,Action 
1332220,Action 
897580,Indie 
209390,Sports 
266840,Strategy 
1508570,Indie 
1314270,Casual 
1203360,Strategy 
359610,Action 
836770,Adventure 
1471550,Casual 
2010520,Indie 
1675140,Indie 
1088960,Action 
881610,Casual 
660990,Indie 
1229270,Adventure 
1915800,Indie 
1100160,Indie 
1089840,Simulation 
545960,Casual 
236370,Early Access 
1049030,Action 
1251380,Simulation 
512020,Indie 
702200,Indie 
1972440,Action 
1016700,Adventure 
647930,Adventure 
1766160,Free to Play 
1055890,Indie 
1967330,Indie 
1290780,Indie 
440420,Adventure 
1617090,Racing 
1561990,Action 
1555080,Indie 
1486890,Racing 
1702320,Adventure 
814200,Adventure 
686680,Simulation 
1497630,Adventure 
776490,Indie 
927270,Adventure 
1600950,Casual 
1583180,Indie 
1442390,Indie 
1211390,RPG 
1388520,Adventure 
329380,Action 
227000,Adventure 
650580,Indie 
1206700,Simulation 
543360,Indie 
251170,Adventure 
323490,Adventure 
1165910,Indie 
724640,Casual 
1174890,Strategy 
1254430,Indie 
542550,Indie 
1015250,Casual 
603930,Action 
1135120,Indie 
574780,Casual 
329310,Action 
710110,Casual 
1461990,Massively Multiplayer 
484930,Action 
1404130,Adventure 
1584840,Action 
306200,Strategy 
883400,RPG 
991960,Adventure 
1049670,Indie 
1017900,Strategy 
351290,Indie 
1047800,Indie 
1246420,Action 
820320,Indie 
824430,Casual 
1390390,Free to Play 
1534590,RPG 
1717810,Action 
1236670,Indie 
1462430,Indie 
1987750,Casual 
843160,Adventure 
494290,Action 
871140,Action 
385350,Action 
1491490,Adventure 
1909280,Action 
1297540,Action 
1300890,Casual 
409280,Indie 
1159340,Strategy 
1091590,Action 
1435310,Action 
1645140,Action 
1935160,Casual 
1282510,Strategy 
254060,RPG 
1885820,Early Access 
502990,Adventure 
553330,Casual 
1371520,Action 
975950,Adventure 
1585330,Action 
1454140,Indie 
1318980,Simulation 
406120,Casual 
675500,Unknown Genre 
1092800,Adventure 
655040,Action 
727040,Indie 
1380760,Casual 
1879850,Indie 
1749020,RPG 
267490,Action 
595260,Action 
791020,RPG 
713930,Casual 
1733610,Simulation 
1619450,Action 
785430,RPG 
1917320,Indie 
1980980,Early Access 
514400,Early Access 
1484100,Action 
788410,Adventure 
1109130,RPG 
1743140,Action 
1970300,Adventure 
1147520,Action 
758980,Free to Play 
538040,Action 
1610150,Action 
1805980,Casual 
548220,Action 
494530,Action 
1212040,Indie 
829410,Strategy 
466350,Indie 
1410600,Indie 
1596110,Casual 
502120,Adventure 
407130,Simulation 
1243290,Action 
655200,Action 
1226250,Free to Play 
1661260,Indie 
986280,Indie 
468150,Indie 
355090,Casual 
45760,Action 
1160980,Action 
2076030,Indie 
1499120,Adventure 
913830,Simulation 
267060,Casual 
864430,Indie 
756790,Indie 
1347490,Sports 
1275330,Casual 
767500,Adventure 
1633930,Action 
1153120,Adventure 
1866310,Casual 
1382730,Adventure 
845040,Strategy 
41500,RPG 
702790,RPG 
561340,Indie 
1788740,Action 
741490,Casual 
1630890,Adventure 
1732650,Indie 
1449250,Indie 
1507390,Indie 
593070,Casual 
677240,Early Access 
225840,Free to Play 
1690030,Casual 
599390,Strategy 
869880,Adventure 
1074820,Massively Multiplayer 
975000,Indie 
41400,Action 
378630,Adventure 
659460,Action 
815370,Indie 
418520,Indie 
552030,Strategy 
485830,RPG 
1894550,Adventure 
1166120,Casual 
1683860,Free to Play 
290180,Indie 
250560,RPG 
1602330,Indie 
365290,Indie 
526540,Action 
1228670,Adventure 
403980,Simulation 
1967750,Action 
233150,Indie 
1477630,Sports 
1575640,Action 
1624350,Adventure 
786620,Action 
1266420,Adventure 
1546190,Indie 
1262920,Action 
1142000,Indie 
102810,Action 
1165740,Indie 
1144520,Indie 
1581750,Simulation 
1077560,Adventure 
1845780,Indie 
1675100,Racing 
1400350,Adventure 
1872250,Action 
674150,Adventure 
1802870,Indie 
794940,Casual 
906770,Action 
1338160,Action 
346040,Action 
725340,Casual 
1706870,Casual 
404620,Strategy 
227200,Unknown Genre 
796460,Indie 
1244210,Casual 
1578920,Indie 
1198600,Action 
1405790,Strategy 
382140,Adventure 
639730,Adventure 
1070300,Simulation 
1563850,Casual 
369370,Strategy 
978110,Adventure 
683220,Indie 
975700,Free to Play 
326840,Action 
786370,Action 
448310,Strategy 
347720,Simulation 
422910,Strategy 
1848250,Casual 
1844030,Sports 
1418460,Indie 
1187870,Action 
702430,Simulation 
3340,Unknown Genre 
752600,Adventure 
1696090,Indie 
351730,Adventure 
1208420,Free to Play 
256070,Racing 
780520,Adventure 
1101340,RPG 
1581420,Sports 
612540,Strategy 
1300140,Simulation 
349540,Strategy 
920640,Action 
433120,Indie 
776970,Violent 
2390,Action 
1345050,Action 
1378670,Free to Play 
638110,Simulation 
448300,Indie 
1013890,Indie 
289580,Strategy 
357920,Action 
294190,Adventure 
1173240,Strategy 
406850,Strategy 
1210110,Indie 
1425370,Action 
786020,Action 
1591500,Indie 
1335430,Action 
1707870,Casual 
349190,Strategy 
1552730,Simulation 
1215690,Action 
37290,Casual 
1976590,Adventure 
1678090,Action 
1476690,Indie 
1007840,Indie 
15740,Adventure 
338130,Strategy 
1674720,Early Access 
604060,RPG 
399040,Casual 
599420,Action 
1454390,Indie 
674380,Adventure 
1385830,Action 
375290,Action 
1386680,Action 
1235980,Indie 
296050,RPG 
1128480,Indie 
1076880,Indie 
521320,RPG 
1697250,Indie 
869100,Simulation 
1662090,Action 
1390490,Indie 
1203580,Indie 
1370550,Casual 
2004430,Indie 
1117880,Action 
1388900,Adventure 
1830780,Casual 
714800,Casual 
39360,Unknown Genre 
1739160,Adventure 
944440,Casual 
1729770,Casual 
644870,RPG 
1579690,Action 
1632010,Casual 
651090,Simulation 
1838140,Indie 
253570,Indie 
1623090,Action 
836400,Sports 
2050840,Adventure 
1034460,Indie 
621010,Indie 
1211230,Action 
1967110,RPG 
1933050,Action 
58230,Indie 
343840,Indie 
1371940,Indie 
1763990,Action 
1869880,Casual 
502100,Indie 
748970,Casual 
1484720,Action 
1903490,Indie 
713550,Action 
1598750,Indie 
1938290,Strategy 
735010,RPG 
528970,Action 
1396020,Casual 
1057560,Sports 
1720850,Indie 
1397620,Simulation 
292200,Casual 
984080,Casual 
769320,Indie 
1710550,Adventure 
278360,Adventure 
1440670,Racing 
812740,Indie 
701370,Action 
1056710,Free to Play 
907310,Free to Play 
1256530,Action 
1054570,Simulation 
1260370,Indie 
620900,Indie 
1465640,Casual 
985260,RPG 
80360,Indie 
1926120,RPG 
839310,Simulation 
1280180,Casual 
1864650,RPG 
1333940,Adventure 
965180,Strategy 
663300,Action 
984070,Simulation 
336020,Casual 
1482550,Action 
333490,Indie 
1184480,Racing 
1571220,Action 
1796440,Action 
1390850,Indie 
1212720,Casual 
1310950,Casual 
823320,Early Access 
963870,Strategy 
1732060,RPG 
1174820,Indie 
1147600,Strategy 
900060,Casual 
1632170,Adventure 
622550,Adventure 
905530,Adventure 
1455300,Strategy 
666220,Action 
1718740,Indie 
1553990,Indie 
1661840,Adventure 
851710,Casual 
862500,Action 
328220,RPG 
1252020,Free to Play 
1591610,Action 
2055970,Action 
1867270,Action 
1577690,RPG 
1194630,Adventure 
1946300,Indie 
1221080,Casual 
459580,Indie 
1320940,Indie 
1216540,Adventure 
353360,Indie 
899940,Indie 
961750,Indie 
345860,Action 
1888080,Casual 
745550,Indie 
1021100,Strategy 
743480,Casual 
1513800,Indie 
1276490,Early Access 
379530,Strategy 
1683510,Casual 
1843780,Indie 
1648730,Action 
1789670,Indie 
1402090,Action 
1923780,Action 
1290620,Action 
799570,Adventure 
266130,Strategy 
889080,Strategy 
1812970,Strategy 
1084120,Adventure 
458380,Adventure 
1713750,Indie 
1352540,Free to Play 
444130,Strategy 
1475900,Casual 
767590,Casual 
461030,Indie 
1079790,Strategy 
1346400,Action 
379340,Racing 
1880690,Indie 
1972890,Simulation 
1098700,Indie 
1451940,Simulation 
1680650,Sports 
592660,Indie 
633230,Action 
1496180,Indie 
445720,Free to Play 
843840,Indie 
1504200,Indie 
944750,Indie 
891180,Action 
1914100,Indie 
1037990,Strategy 
1602140,Action 
1422240,Simulation 
1400930,Indie 
470060,Action 
1847130,Adventure 
1289610,Indie 
433580,Adventure 
1636360,Action 
727190,Action 
326180,Indie 
1584430,Action 
1548320,Indie 
1793780,Casual 
1491660,Action 
436520,Free to Play 
1058590,Strategy 
591640,Action 
21030,Action 
1003520,Simulation 
575580,Casual 
1838970,Casual 
1475200,Sports 
651150,Action 
1842730,Action 
1429040,Adventure 
745060,Indie 
1090190,Indie 
1311670,Indie 
1960920,Action 
1663270,Action 
404590,RPG 
448690,Indie 
550320,Racing 
2018540,Racing 
982920,Early Access 
1528820,Simulation 
885120,Indie 
1462780,Casual 
681920,Action 
741820,Action 
1111220,Indie 
792320,Early Access 
1220150,Adventure 
332650,Massively Multiplayer 
1308870,Strategy 
1831860,Casual 
1561720,Casual 
1865730,RPG 
1878850,Casual 
816190,Indie 
1136910,Casual 
1100420,Strategy 
1147220,Adventure 
811470,Action 
2063230,Action 
716630,Strategy 
348570,Racing 
1417050,Action 
840810,Casual 
895510,Indie 
435490,Simulation 
877080,Simulation 
1648450,Indie 
323270,Casual 
1415320,Indie 
295610,Action 
1336620,Indie 
734440,RPG 
346110,Action 
527800,Indie 
1860760,Casual 
1988990,Racing 
1649630,Action 
342310,Simulation 
790960,Indie 
886160,Simulation 
1614020,Adventure 
950240,Indie 
398950,RPG 
465240,Action 
493380,Indie 
1688850,Adventure 
770660,Sports 
614050,Indie 
769930,Action 
1501390,Sports 
1905950,RPG 
1457990,Indie 
701730,Indie 
1598350,Action 
1622810,Casual 
1392600,Simulation 
547410,Racing 
968300,Casual 
977300,Adventure 
461600,Indie 
1183200,Action 
1964580,Action 
928140,Casual 
987180,Action 
620130,Action 
899390,Racing 
401840,Indie 
1950630,Casual 
1608780,RPG 
846340,Indie 
596590,Casual 
1159660,Free to Play 
571550,Adventure 
1445720,Simulation 
299250,Simulation 
529280,Action 
593980,Strategy 
600530,Adventure 
428830,Casual 
392470,Strategy 
623700,Simulation 
615390,Action 
427100,Simulation 
468240,Simulation 
552230,Indie 
1364950,Casual 
832540,Adventure 
1167680,Action 
867490,RPG 
1948630,Indie 
310460,Adventure 
1094440,Adventure 
1188430,Action 
388050,Indie 
1511970,RPG 
1009780,Casual 
697600,Action 
1064030,Free to Play 
1164470,Casual 
655660,Action 
658530,Adventure 
1141070,Indie 
887660,Indie 
1002560,Indie 
380210,Action 
253860,Strategy 
732800,Indie 
1085540,Indie 
1782600,Free to Play 
1141160,Indie 
311870,Action 
1689530,Adventure 
1246230,Action 
386990,Indie 
776720,Indie 
503280,Indie 
933250,RPG 
1756770,Action 
934410,Indie 
737330,Action 
789840,Indie 
695600,Simulation 
1928460,Indie 
984880,Adventure 
911760,Strategy 
1950700,Casual 
712190,Action 
345060,Casual 
744240,Indie 
374620,Indie 
1107390,Action 
343430,Adventure 
1156420,Casual 
937850,Indie 
1879330,Action 
370600,Racing 
1455290,Action 
582110,Sports 
1169780,Casual 
647940,Adventure 
1161430,Adventure 
1077550,Indie 
622020,Racing 
1206600,Action 
1135040,Indie 
1068360,Action 
1357960,Indie 
1366070,Indie 
1605530,Indie 
1067850,Adventure 
915850,Action 
1896820,Indie 
1620490,Casual 
975770,Action 
1064660,Adventure 
451060,Racing 
847550,Action 
1070350,RPG 
370640,RPG 
1862940,Casual 
971390,Casual 
317290,Adventure 
398990,Adventure 
1102200,Simulation 
1593220,Indie 
1739910,Casual 
987350,Free to Play 
727420,Indie 
530360,Casual 
250640,Action 
202750,Action 
1170400,RPG 
1337250,Action 
1511490,Casual 
1348920,Casual 
971090,Casual 
505060,Action 
842190,Indie 
1718000,Adventure 
1577590,Casual 
606500,Action 
1021940,Strategy 
1772920,Strategy 
1679700,Adventure 
1625060,Indie 
1682210,Indie 
520010,Simulation 
1534630,Indie 
930310,Casual 
1550050,RPG 
50820,Unknown Genre 
1697050,Action 
1590750,Strategy 
330450,Action 
1462420,Action 
1178500,Casual 
618760,RPG 
810250,Racing 
516560,Adventure 
348450,Action 
1016030,Adventure 
1033140,Strategy 
625700,Sports 
838380,Action 
1047640,Early Access 
664040,Indie 
876260,Indie 
262300,RPG 
685040,Casual 
659120,Action 
1870020,Adventure 
574980,Indie 
878280,Casual 
1676340,RPG 
304910,Action 
1943530,Casual 
558870,Simulation 
1943690,Strategy 
1158430,Action 
621940,Action 
1121780,RPG 
213030,Indie 
1032120,Action 
670950,Action 
1465440,Indie 
1015610,Action 
1256520,Action 
1612950,Simulation 
533040,Casual 
529900,Indie 
337410,Free to Play 
1455730,Casual 
1473220,Adventure 
644860,RPG 
715760,Simulation 
1803440,Casual 
659110,Action 
681660,RPG 
1679670,Massively Multiplayer 
943140,Indie 
406870,Casual 
767340,Casual 
472740,Action 
1532080,Indie 
1366010,Action 
1828700,Strategy 
911500,Action 
1947930,Simulation 
1251470,Casual 
1283980,Casual 
352580,Adventure 
1283190,Strategy 
1461060,Indie 
385240,Simulation 
1528580,Indie 
574420,Adventure 
71390,Sports 
861580,RPG 
1001200,Indie 
952050,Indie 
1516340,RPG 
1347880,Indie 
1652840,Simulation 
1120480,Action 
568220,Indie 
681100,Adventure 
760930,Casual 
618490,Action 
1714100,Action 
1921500,Casual 
1713410,Action 
869850,Indie 
1127930,Simulation 
501220,Racing 
1930920,Simulation 
459680,Strategy 
1277480,Indie 
1168070,Casual 
16300,Casual 
1285530,Action 
1722410,Indie 
1132930,Action 
841140,Indie 
1231440,Indie 
1532440,Action 
422980,Indie 
1810020,Action 
1385300,Massively Multiplayer 
420840,Casual 
1544570,Indie 
643940,Indie 
1567830,Indie 
1459810,Indie 
221380,Strategy 
1023680,RPG 
614860,Massively Multiplayer 
1783700,Indie 
996730,Adventure 
248530,Simulation 
1959610,Action 
769410,Strategy 
1412190,Massively Multiplayer 
1223670,Action 
1294910,Simulation 
618050,Action 
1272040,Simulation 
1916000,Strategy 
590720,Action 
802360,Adventure 
1276890,Indie 
1619150,Indie 
1967450,RPG 
532800,Free to Play 
1547150,Action 
1907000,Indie 
932820,Indie 
775910,Indie 
434660,Indie 
1050150,Action 
1373280,Racing 
603210,Early Access 
1815820,Indie 
2002720,Indie 
1095540,RPG 
864600,Adventure 
429700,Action 
1576840,Indie 
736480,Strategy 
792870,Indie 
1781590,Indie 
428690,Simulation 
1897870,Indie 
1229380,Action 
945880,Action 
341380,Indie 
888800,Free to Play 
387280,RPG 
1037810,Action 
995470,Indie 
1710400,Adventure 
1149080,Action 
407340,Indie 
849800,Indie 
1053680,Simulation 
376250,Strategy 
205080,Indie 
1431610,Simulation 
1977750,Racing 
658550,Casual 
1140130,Simulation 
1451870,Racing 
676120,Action 
1511670,Indie 
1266220,Action 
696250,Indie 
1330550,Casual 
652390,Casual 
1308950,Action 
489580,Action 
705390,Indie 
1184470,Indie 
791150,Racing 
589480,Indie 
1576570,Indie 
930280,Indie 
724920,Action 
1723440,Indie 
934480,Action 
890880,Indie 
526980,Sports 
1914570,Free to Play 
704430,Action 
869420,Action 
1302860,Simulation 
1149570,Casual 
569350,Action 
470210,Adventure 
1221320,Indie 
755550,Simulation 
837440,Strategy 
1245600,Indie 
1989180,Adventure 
473530,Indie 
262770,Indie 
1710890,Indie 
1264610,Indie 
871270,Action 
545590,Casual 
1535090,Casual 
709820,Action 
1084080,Adventure 
1291740,Casual 
1888800,Indie 
1672340,Action 
1467810,Adventure 
877960,RPG 
1300110,Adventure 
1157090,Indie 
1681970,Adventure 
1588190,Casual 
2017370,Adventure 
714080,Action 
1574740,Indie 
1007730,Adventure 
703210,Casual 
268220,Action 
1132010,Adventure 
1920040,Indie 
1800480,Strategy 
1003700,Indie 
844590,Simulation 
1801640,Adventure 
435080,Adventure 
1895860,RPG 
1494840,Sports 
804440,Simulation 
1712510,Indie 
665370,Simulation 
1632210,Adventure 
1046740,Indie 
1159260,Action 
1647060,Simulation 
1754770,Indie 
862460,RPG 
1991420,Adventure 
248310,Action 
1785370,Indie 
777650,Casual 
617480,RPG 
972080,Strategy 
1597040,Action 
613970,RPG 
800240,Indie 
1563550,Indie 
1815450,Casual 
1818580,Indie 
379380,Adventure 
1291090,Indie 
878140,Strategy 
879510,Adventure 
959770,Adventure 
1178030,Indie 
1150090,Early Access 
1957040,Action 
995850,RPG 
46400,Action 
302850,Indie 
1090670,Simulation 
915810,Action 
1502520,Indie 
913550,Action 
1095260,Indie 
1371210,Strategy 
849940,Action 
1527960,Indie 
357490,Adventure 
1625510,Action 
366090,Strategy 
585900,Simulation 
719750,Indie 
1264160,Simulation 
1162680,Indie 
1520110,Indie 
355650,Strategy 
374380,Strategy 
1362340,Simulation 
944450,Indie 
460210,Indie 
942200,Action 
1766660,Indie 
629860,Action 
895940,Action 
1272070,Adventure 
574820,Indie 
1814100,Indie 
65300,Indie 
1594170,Indie 
1523790,Adventure 
534230,Action 
380550,Action 
23310,RPG 
1818240,Casual 
1924480,Adventure 
486310,Adventure 
872360,Indie 
1981480,Action 
1863280,Action 
1199030,RPG 
1477920,Adventure 
369120,Adventure 
1333800,Indie 
857850,Strategy 
1466090,Adventure 
1064140,Free to Play 
1395920,Indie 
1010830,Adventure 
935610,Indie 
688690,Indie 
736570,Adventure 
1892340,Adventure 
1520370,Simulation 
39510,RPG 
290280,Indie 
1459210,Action 
897040,Action 
1012210,Action 
584040,Indie 
866420,Indie 
576310,Indie 
463760,Adventure 
685910,Strategy 
916120,Strategy 
1234500,Adventure 
1065210,Action 
1273570,Casual 
307920,Simulation 
436690,Strategy 
802060,Indie 
994180,Sports 
17390,Simulation 
629100,Adventure 
336150,Sports 
1057770,Indie 
1373320,RPG 
917240,Adventure 
767910,Indie 
838980,Adventure 
1851390,Action 
656380,Casual 
1071510,Action 
1691380,Simulation 
1543830,Action 
2020930,Casual 
518150,Early Access 
1795440,Action 
808800,Action 
1326920,Action 
735540,Indie 
947470,Casual 
434530,Casual 
659790,Indie 
1576720,Strategy 
1247650,Adventure 
485350,Casual 
1834140,Indie 
1542000,Action 
1778040,Racing 
1388720,RPG 
802080,Action 
1583370,Strategy 
497780,Indie 
898780,Adventure 
1686850,Indie 
371410,Indie 
1125620,Indie 
1336970,Indie 
41600,Action 
1074300,Casual 
313330,Racing 
716750,Action 
870400,Indie 
898790,Indie 
1744580,Action 
1580440,Action 
1379750,RPG 
617700,Simulation 
1395830,Indie 
289480,Simulation 
377310,Action 
505210,Action 
1085260,Simulation 
1761030,Casual 
944340,Indie 
1552630,Indie 
574260,Casual 
1805230,Indie 
652000,Action 
300360,Adventure 
841500,Indie 
1809250,Adventure 
1400910,Action 
977570,Adventure 
840500,Casual 
1264180,Simulation 
695720,Casual 
1210970,Action 
1504500,Adventure 
425900,Indie 
1667840,Adventure 
366990,Indie 
388090,Action 
997730,Indie 
886450,Casual 
1877790,Racing 
1292690,RPG 
562310,Action 
1558970,Adventure 
1126020,Indie 
98900,Indie 
645410,Adventure 
1563950,Adventure 
828160,Action 
710160,Indie 
1597730,Casual 
878120,RPG 
359250,Adventure 
755600,Casual 
1006190,Casual 
557720,Adventure 
805320,Indie 
886060,Action 
1074680,RPG 
531780,Casual 
1765260,Adventure 
951990,RPG 
305700,Simulation 
359310,Indie 
1297330,Indie 
492560,Indie 
864860,Action 
910290,Indie 
1492980,Indie 
659630,Free to Play 
831150,Casual 
760560,Indie 
748270,Casual 
1433860,Strategy 
611500,Action 
1716770,Indie 
1967400,Indie 
1137260,Strategy 
423600,Strategy 
1577970,Casual 
424010,RPG 
1990850,Indie 
410820,Indie 
521750,Strategy 
563830,Casual 
936620,Simulation 
244710,Indie 
1339880,Action 
947960,Racing 
1138260,Indie 
1368640,RPG 
1517870,Strategy 
1226020,Indie 
1555950,Indie 
1849350,Strategy 
1680310,Casual 
1063820,Indie 
324240,Adventure 
1416690,Racing 
624830,Strategy 
1564760,Casual 
970000,Indie 
753220,Casual 
1614730,Strategy 
9050,Action 
316030,Action 
700340,Action 
817410,Casual 
1117000,Sports 
1509840,Action 
741360,Action 
837270,Indie 
942050,Strategy 
428530,Action 
541350,Adventure 
38090,Simulation 
1250590,Action 
267220,Strategy 
921740,Casual 
1426490,Action 
669770,Sexual Content 
46000,Adventure 
848010,Adventure 
531070,Casual 
1456060,Casual 
1113930,Adventure 
913270,Free to Play 
747750,Adventure 
290020,Simulation 
235820,Indie 
24720,Action 
934920,Strategy 
545470,Indie 
912250,Action 
637960,Simulation 
1144290,Indie 
315540,Action 
353940,Action 
1758040,Indie 
1466140,Adventure 
2003260,Indie 
911180,Indie 
1387460,Indie 
1539070,Action 
230230,RPG 
351090,Casual 
1720370,Casual 
1575430,Adventure 
1686470,Indie 
717680,Racing 
738600,Action 
1949840,Adventure 
1232610,Action 
1708250,Action 
1644720,Free to Play 
347250,Simulation 
654970,Indie 
1744020,Simulation 
390290,Adventure 
1422930,Adventure 
1550760,Action 
1225930,Indie 
1400450,Adventure 
820890,RPG 
1515340,Indie 
542110,Casual 
1708970,Adventure 
541930,Action 
825580,Action 
1522900,Simulation 
1382370,Action 
689520,RPG 
1078060,Casual 
1716210,Casual 
361200,Simulation 
1922320,Action 
683900,Simulation 
1728020,Indie 
760160,Free to Play 
1280670,Indie 
1700600,Indie 
1699790,Indie 
603100,Indie 
298180,Action 
763220,Action 
1336950,Simulation 
796070,Adventure 
1170250,Casual 
918900,Sexual Content 
368220,Strategy 
1400190,Indie 
1636690,Action 
1549000,Action 
1461400,Casual 
1360900,Early Access 
1342120,Indie 
1561010,Action 
1128570,Adventure 
1198400,Action 
1401530,Free to Play 
945710,Action 
265790,Adventure 
725620,Action 
822460,Casual 
1765480,Casual 
307430,Strategy 
1265240,Indie 
1801220,Action 
880320,Indie 
873240,Casual 
1840520,Action 
864010,Racing 
1702180,Indie 
1428560,Casual 
1765510,Adventure 
312640,Action 
22320,RPG 
747340,Indie 
689020,Action 
2006430,Indie 
746760,Action 
525150,Indie 
1932350,Indie 
1667720,RPG 
460970,Indie 
1494530,Casual 
1334010,Adventure 
470760,Indie 
1338940,Indie 
1202280,RPG 
1665280,Action 
754830,Casual 
232430,Adventure 
913280,Indie 
65080,Adventure 
966460,Free to Play 
1327390,Indie 
1487940,RPG 
512830,Early Access 
1745310,Indie 
1793220,Casual 
1396290,Strategy 
678620,Strategy 
1470420,Adventure 
1551030,Indie 
1272460,RPG 
846010,Gore 
1113730,Action 
497260,Casual 
1259570,Simulation 
395300,Action 
1198590,Action 
385150,Indie 
391490,Strategy 
1904820,Free to Play 
938310,Adventure 
352010,Indie 
1910180,Indie 
46560,Strategy 
769550,Indie 
602960,Indie 
437340,Action 
1054690,Strategy 
1530240,Action 
684870,Casual 
795990,Simulation 
1431780,Indie 
1427940,Casual 
400710,Action 
344860,RPG 
468780,Racing 
1647160,Indie 
721760,Indie 
326670,Strategy 
676170,Action 
886230,Strategy 
877850,Simulation 
1659410,Adventure 
1516550,Casual 
594550,Action 
1878810,Free to Play 
1493760,Simulation 
541760,Indie 
1509090,Indie 
776040,Adventure 
1084360,Indie 
1039590,Casual 
